Transaction ID,Date,Customer Name,Unique Customer Name,Product Name,Category,Region,Sales Value,Discount,Profit Margin,Payment Method,Year,Month,Week,First Sale,Cohort Group,Repeated Customer Fixed,Repeated Customer Yes/No,Count Yes Reap,Count No Reap,SN. Total Unique Customer,SN. Total Repeating Customer,SN. Total Non Repeating Customer,Retention Rate
T0618,9/9/2025,Customer_53,Repeated,Product A,Groceries,North,61.34,45.31,50.21,Cash,2025,9,37,11/2/2024,25-Sep,Repeated,Yes,1,0,,,,
T0619,9/10/2025,Customer_165,Repeated,Product A,Household,South,427.55,19.36,21.11,Bank Transfer,2025,9,37,30/05/2024,25-Sep,Repeated,Yes,1,0,,,,
T0620,9/11/2025,Customer_202,Repeated,Product D,Electronics,North,55.14,27.94,28.54,Cash,2025,9,37,26/02/2024,25-Sep,Repeated,Yes,1,0,,,,
T0621,9/12/2025,Customer_83,Customer_83,Product C,Cosmetics,South,366.66,3.48,10.08,Mobile Payment,2025,9,37,12/9/2025,25-Sep,Customer_83,Yes,1,0,,,,
T0622,9/13/2025,Customer_145,Repeated,Product B,Cosmetics,East,486.62,21.88,13.53,Cash,2025,9,37,16/12/2024,25-Sep,Repeated,Yes,1,0,,,,
T0623,9/14/2025,Customer_85,Customer_85,Product D,Cosmetics,East,246.95,41.79,97.96,Credit Card,2025,9,38,14/09/2025,25-Sep,Customer_85,No,0,1,,,,
T0624,9/15/2025,Customer_78,Customer_78,Product A,Electronics,West,155.74,40.48,31.81,Mobile Payment,2025,9,38,15/09/2025,25-Sep,Customer_78,Yes,1,0,,,,
T0625,9/16/2025,Customer_1,Repeated,Product B,Household,South,367.19,11.99,69.7,Bank Transfer,2025,9,38,28/12/2024,25-Sep,Repeated,Yes,1,0,,,,
T0626,9/17/2025,Customer_51,Repeated,Product C,Cosmetics,South,417.71,12.08,85.52,Mobile Payment,2025,9,38,30/01/2024,25-Sep,Repeated,Yes,1,0,,,,
T0627,9/18/2025,Customer_173,Repeated,Product A,Groceries,South,295.89,41.05,59.56,Mobile Payment,2025,9,38,10/11/2024,25-Sep,Repeated,Yes,1,0,,,,
T0628,9/19/2025,Customer_205,Customer_205,Product A,Cosmetics,West,485.17,46.59,23.78,Mobile Payment,2025,9,38,19/09/2025,25-Sep,Customer_205,Yes,1,0,,,,
T0629,9/20/2025,Customer_260,Repeated,Product A,Cosmetics,West,73.25,5.67,75.53,Credit Card,2025,9,38,21/02/2024,25-Sep,Repeated,Yes,1,0,,,,
T0630,9/21/2025,Customer_288,Repeated,Product D,Cosmetics,East,277.16,23.05,64.02,Credit Card,2025,9,39,26/10/2024,25-Sep,Repeated,Yes,1,0,,,,
T0631,9/22/2025,Customer_34,Customer_34,Product C,Cosmetics,North,373.3,17.54,75.81,Credit Card,2025,9,39,22/09/2025,25-Sep,Customer_34,Yes,1,0,,,,
T0632,9/23/2025,Customer_95,Repeated,Product B,Household,South,438.19,43.66,79.28,Bank Transfer,2025,9,39,9/10/2024,25-Sep,Repeated,Yes,1,0,,,,
T0633,9/24/2025,Customer_72,Repeated,Product D,Groceries,South,130.67,5.09,97.79,Credit Card,2025,9,39,4/1/2024,25-Sep,Repeated,Yes,1,0,,,,
T0634,9/25/2025,Customer_39,Repeated,Product D,Household,North,410,11.35,61.62,Credit Card,2025,9,39,23/07/2024,25-Sep,Repeated,Yes,1,0,,,,
T0635,9/26/2025,Customer_154,Repeated,Product D,Groceries,South,298.72,37.87,40.75,Mobile Payment,2025,9,39,13/01/2025,25-Sep,Repeated,Yes,1,0,,,,
T0636,9/27/2025,Customer_250,Repeated,Product A,Cosmetics,West,228.45,3.51,68.36,Credit Card,2025,9,39,31/01/2025,25-Sep,Repeated,Yes,1,0,,,,
T0637,9/28/2025,Customer_162,Repeated,Product C,Electronics,West,109.27,25.13,16.16,Cash,2025,9,40,25/02/2024,25-Sep,Repeated,Yes,1,0,,,,
T0638,9/29/2025,Customer_118,Repeated,Product D,Household,South,439.38,22.66,90.77,Credit Card,2025,9,40,2/1/2025,25-Sep,Repeated,Yes,1,0,,,,
T0639,9/30/2025,Customer_259,Repeated,Product B,Electronics,West,120.77,17.39,20.74,Bank Transfer,2025,9,40,27/05/2024,25-Sep,Repeated,Yes,1,0,,,,
T0640,10/1/2025,Customer_268,Repeated,Product C,Household,West,189.4,20.33,39.51,Bank Transfer,2025,10,40,30/03/2024,25-Oct,Repeated,Yes,1,0,,,,
T0641,10/2/2025,Customer_54,Repeated,Product B,Cosmetics,South,180.52,26.97,83.42,Cash,2025,10,40,19/02/2024,25-Oct,Repeated,Yes,1,0,,,,
T0642,10/3/2025,Customer_236,Repeated,Product C,Household,East,442.14,8.91,63.76,Bank Transfer,2025,10,40,22/01/2024,25-Oct,Repeated,Yes,1,0,,,,
T0643,10/4/2025,Customer_222,Repeated,Product B,Cosmetics,North,352.72,29.03,45.43,Bank Transfer,2025,10,40,26/04/2024,25-Oct,Repeated,Yes,1,0,,,,
T0644,10/5/2025,Customer_251,Repeated,Product A,Household,West,408.51,40.47,52.61,Mobile Payment,2025,10,41,17/08/2025,25-Oct,Repeated,Yes,1,0,,,,
T0645,10/6/2025,Customer_112,Repeated,Product D,Cosmetics,East,162.71,38.25,86.91,Cash,2025,10,41,1/8/2024,25-Oct,Repeated,Yes,1,0,,,,
T0646,10/7/2025,Customer_255,Repeated,Product B,Cosmetics,West,331.19,8.54,40.6,Mobile Payment,2025,10,41,15/04/2024,25-Oct,Repeated,Yes,1,0,,,,
T0647,10/8/2025,Customer_207,Repeated,Product C,Groceries,West,307.29,8.31,88.27,Mobile Payment,2025,10,41,17/04/2024,25-Oct,Repeated,Yes,1,0,,,,
T0648,10/9/2025,Customer_229,Repeated,Product D,Cosmetics,North,424.77,14.14,17.93,Credit Card,2025,10,41,21/12/2024,25-Oct,Repeated,Yes,1,0,,,,
T0649,10/10/2025,Customer_66,Repeated,Product D,Groceries,West,457.74,18.69,79.91,Cash,2025,10,41,9/5/2024,25-Oct,Repeated,Yes,1,0,,,,
T0650,10/11/2025,Customer_75,Repeated,Product C,Cosmetics,North,55.47,21.01,86.28,Credit Card,2025,10,41,19/08/2024,25-Oct,Repeated,Yes,1,0,,,,
T0651,10/12/2025,Customer_103,Repeated,Product B,Electronics,North,353.31,34.31,26.36,Credit Card,2025,10,42,1/1/2024,25-Oct,Repeated,Yes,1,0,,,,
T0652,10/13/2025,Customer_192,Repeated,Product A,Cosmetics,North,73.33,3.78,48.73,Mobile Payment,2025,10,42,17/01/2024,25-Oct,Repeated,Yes,1,0,,,,
T0653,10/14/2025,Customer_252,Repeated,Product A,Electronics,East,296.99,2.7,24.89,Bank Transfer,2025,10,42,1/3/2024,25-Oct,Repeated,Yes,1,0,,,,
T0654,10/15/2025,Customer_226,Repeated,Product B,Electronics,South,179.43,20.2,73.59,Cash,2025,10,42,18/09/2024,25-Oct,Repeated,Yes,1,0,,,,
T0655,10/16/2025,Customer_294,Repeated,Product D,Cosmetics,East,188.05,35.16,58.18,Bank Transfer,2025,10,42,16/01/2024,25-Oct,Repeated,Yes,1,0,,,,
T0656,10/17/2025,Customer_98,Repeated,Product D,Electronics,South,208.83,10.48,67.18,Mobile Payment,2025,10,42,8/7/2024,25-Oct,Repeated,Yes,1,0,,,,
T0657,10/18/2025,Customer_286,Repeated,Product D,Groceries,South,329.58,32.43,27.68,Mobile Payment,2025,10,42,18/05/2024,25-Oct,Repeated,Yes,1,0,,,,
T0658,10/19/2025,Customer_249,Repeated,Product D,Household,North,200.32,13.73,29.06,Mobile Payment,2025,10,43,18/03/2025,25-Oct,Repeated,Yes,1,0,,,,
T0659,10/20/2025,Customer_166,Customer_166,Product B,Cosmetics,West,379.71,44.42,13.73,Mobile Payment,2025,10,43,20/10/2025,25-Oct,Customer_166,No,0,1,,,,
T0660,10/21/2025,Customer_30,Customer_30,Product D,Electronics,North,232.04,44.89,38.99,Mobile Payment,2025,10,43,21/10/2025,25-Oct,Customer_30,No,0,1,,,,
T0661,10/22/2025,Customer_247,Repeated,Product C,Cosmetics,West,80.76,15.57,60.38,Mobile Payment,2025,10,43,1/7/2024,25-Oct,Repeated,Yes,1,0,,,,
T0662,10/23/2025,Customer_106,Repeated,Product D,Groceries,South,402.69,12.27,87.21,Bank Transfer,2025,10,43,20/02/2024,25-Oct,Repeated,Yes,1,0,,,,
T0663,10/24/2025,Customer_51,Repeated,Product A,Cosmetics,North,178.59,21.15,70.02,Credit Card,2025,10,43,30/01/2024,25-Oct,Repeated,Yes,1,0,,,,
T0664,10/25/2025,Customer_81,Repeated,Product D,Cosmetics,West,244.75,12.79,49.19,Bank Transfer,2025,10,43,16/02/2024,25-Oct,Repeated,Yes,1,0,,,,
T0665,10/26/2025,Customer_133,Repeated,Product B,Electronics,East,358.45,33.95,95.78,Cash,2025,10,44,6/5/2025,25-Oct,Repeated,Yes,1,0,,,,
T0666,10/27/2025,Customer_285,Repeated,Product A,Groceries,West,199.61,41.48,74.73,Bank Transfer,2025,10,44,17/01/2025,25-Oct,Repeated,Yes,1,0,,,,
T0667,10/28/2025,Customer_138,Customer_138,Product B,Household,North,75.46,33.98,93.71,Mobile Payment,2025,10,44,28/10/2025,25-Oct,Customer_138,Yes,1,0,,,,
T0668,10/29/2025,Customer_184,Repeated,Product B,Household,East,218.26,41.39,57.48,Bank Transfer,2025,10,44,3/7/2024,25-Oct,Repeated,Yes,1,0,,,,
T0669,10/30/2025,Customer_273,Repeated,Product A,Electronics,West,475,20.45,33.3,Credit Card,2025,10,44,30/10/2024,25-Oct,Repeated,Yes,1,0,,,,
T0670,10/31/2025,Customer_69,Repeated,Product B,Cosmetics,West,338.78,8.66,14.75,Cash,2025,10,44,9/1/2025,25-Oct,Repeated,Yes,1,0,,,,
T0671,11/1/2025,Customer_34,Repeated,Product B,Electronics,West,352.17,37.16,75.35,Bank Transfer,2025,11,44,22/09/2025,25-Nov,Repeated,Yes,1,0,,,,
T0672,11/2/2025,Customer_262,Repeated,Product D,Electronics,West,334.53,18.66,20.92,Credit Card,2025,11,45,8/12/2024,25-Nov,Repeated,Yes,1,0,,,,
T0673,11/3/2025,Customer_53,Repeated,Product C,Electronics,West,139.55,33.89,37.25,Bank Transfer,2025,11,45,11/2/2024,25-Nov,Repeated,Yes,1,0,,,,
T0674,11/4/2025,Customer_205,Repeated,Product B,Cosmetics,East,238.25,14.26,57.92,Cash,2025,11,45,19/09/2025,25-Nov,Repeated,Yes,1,0,,,,
T0675,11/5/2025,Customer_126,Repeated,Product B,Groceries,South,387.92,4.98,60.8,Bank Transfer,2025,11,45,24/06/2024,25-Nov,Repeated,Yes,1,0,,,,
T0676,11/6/2025,Customer_235,Repeated,Product B,Electronics,East,95.62,49.64,64.05,Mobile Payment,2025,11,45,10/5/2025,25-Nov,Repeated,Yes,1,0,,,,
T0677,11/7/2025,Customer_43,Repeated,Product D,Cosmetics,East,175.03,8.65,24.96,Bank Transfer,2025,11,45,26/02/2025,25-Nov,Repeated,Yes,1,0,,,,
T0678,11/8/2025,Customer_240,Repeated,Product C,Groceries,East,174.34,49.43,44.18,Credit Card,2025,11,45,10/7/2024,25-Nov,Repeated,Yes,1,0,,,,
T0679,11/9/2025,Customer_111,Customer_111,Product A,Electronics,South,244.41,48.89,65.55,Bank Transfer,2025,11,46,9/11/2025,25-Nov,Customer_111,Yes,1,0,,,,
T0680,11/10/2025,Customer_249,Repeated,Product D,Household,North,491.17,39.9,97.28,Credit Card,2025,11,46,18/03/2025,25-Nov,Repeated,Yes,1,0,,,,
T0681,11/11/2025,Customer_151,Repeated,Product D,Groceries,South,80.38,33.31,75.49,Cash,2025,11,46,26/07/2024,25-Nov,Repeated,Yes,1,0,,,,
T0682,11/12/2025,Customer_183,Repeated,Product C,Electronics,East,283.42,29.31,93.03,Bank Transfer,2025,11,46,1/4/2025,25-Nov,Repeated,Yes,1,0,,,,
T0683,11/13/2025,Customer_95,Repeated,Product C,Groceries,West,130.71,43.44,78.6,Cash,2025,11,46,9/10/2024,25-Nov,Repeated,Yes,1,0,,,,
T0684,11/14/2025,Customer_8,Repeated,Product D,Groceries,West,486.8,15.18,63.25,Cash,2025,11,46,22/07/2025,25-Nov,Repeated,Yes,1,0,,,,
T0685,11/15/2025,Customer_184,Repeated,Product A,Groceries,East,100.99,23.92,27.28,Bank Transfer,2025,11,46,3/7/2024,25-Nov,Repeated,Yes,1,0,,,,
T0686,11/16/2025,Customer_281,Repeated,Product D,Groceries,West,231.62,31.35,70,Credit Card,2025,11,47,19/10/2024,25-Nov,Repeated,Yes,1,0,,,,
T0687,11/17/2025,Customer_195,Repeated,Product C,Groceries,East,382.05,21.15,66.1,Cash,2025,11,47,5/9/2024,25-Nov,Repeated,Yes,1,0,,,,
T0688,11/18/2025,Customer_195,Repeated,Product A,Groceries,West,367.05,21.95,64.22,Cash,2025,11,47,5/9/2024,25-Nov,Repeated,Yes,1,0,,,,
T0689,11/19/2025,Customer_155,Repeated,Product C,Electronics,South,240.23,17.18,54.08,Bank Transfer,2025,11,47,29/10/2024,25-Nov,Repeated,Yes,1,0,,,,
T0690,11/20/2025,Customer_93,Repeated,Product A,Household,North,205.94,28.65,57.58,Bank Transfer,2025,11,47,9/3/2025,25-Nov,Repeated,Yes,1,0,,,,
T0691,11/21/2025,Customer_160,Repeated,Product B,Cosmetics,North,228.93,42.68,40.1,Bank Transfer,2025,11,47,4/5/2024,25-Nov,Repeated,Yes,1,0,,,,
T0692,11/22/2025,Customer_61,Customer_61,Product C,Groceries,South,168.92,10.87,56.74,Bank Transfer,2025,11,47,22/11/2025,25-Nov,Customer_61,Yes,1,0,,,,
T0693,11/23/2025,Customer_122,Repeated,Product C,Cosmetics,South,142.4,46.79,27.78,Bank Transfer,2025,11,48,8/1/2024,25-Nov,Repeated,Yes,1,0,,,,
T0694,11/24/2025,Customer_51,Repeated,Product D,Electronics,East,267.37,34.77,82.47,Mobile Payment,2025,11,48,30/01/2024,25-Nov,Repeated,Yes,1,0,,,,
T0695,11/25/2025,Customer_277,Repeated,Product C,Groceries,East,170.84,41.34,26.72,Bank Transfer,2025,11,48,18/01/2024,25-Nov,Repeated,Yes,1,0,,,,
T0696,11/26/2025,Customer_5,Repeated,Product C,Household,East,179.36,28.25,17.65,Credit Card,2025,11,48,13/04/2024,25-Nov,Repeated,Yes,1,0,,,,
T0697,11/27/2025,Customer_92,Repeated,Product B,Cosmetics,West,345.54,39.2,49.26,Cash,2025,11,48,12/2/2024,25-Nov,Repeated,Yes,1,0,,,,
T0698,11/28/2025,Customer_170,Repeated,Product C,Groceries,East,485.84,1.79,69.25,Credit Card,2025,11,48,25/01/2024,25-Nov,Repeated,Yes,1,0,,,,
T0699,11/29/2025,Customer_22,Repeated,Product B,Electronics,South,321.64,41.1,49.39,Credit Card,2025,11,48,20/01/2024,25-Nov,Repeated,Yes,1,0,,,,
T0700,11/30/2025,Customer_1,Repeated,Product B,Household,North,84.64,2.97,34.91,Mobile Payment,2025,11,49,28/12/2024,25-Nov,Repeated,Yes,1,0,,,,
T0701,12/1/2025,Customer_133,Repeated,Product B,Cosmetics,West,84.01,44.61,60.24,Bank Transfer,2025,12,49,6/5/2025,25-Dec,Repeated,Yes,1,0,,,,
T0702,12/2/2025,Customer_233,Repeated,Product B,Cosmetics,East,478.14,49.61,41.23,Cash,2025,12,49,26/05/2024,25-Dec,Repeated,Yes,1,0,,,,
T0703,12/3/2025,Customer_12,Repeated,Product A,Groceries,West,183.78,15.41,93.96,Credit Card,2025,12,49,1/3/2025,25-Dec,Repeated,Yes,1,0,,,,
T0704,12/4/2025,Customer_46,Repeated,Product D,Household,West,91.43,11.31,93.04,Bank Transfer,2025,12,49,2/10/2024,25-Dec,Repeated,Yes,1,0,,,,
T0705,12/5/2025,Customer_34,Repeated,Product A,Household,East,319.57,38.5,55.21,Bank Transfer,2025,12,49,22/09/2025,25-Dec,Repeated,Yes,1,0,,,,
T0706,12/6/2025,Customer_78,Repeated,Product C,Household,West,330.64,13.4,39.51,Mobile Payment,2025,12,49,15/09/2025,25-Dec,Repeated,Yes,1,0,,,,
T0707,12/7/2025,Customer_218,Repeated,Product A,Household,North,341.83,43.41,76.34,Mobile Payment,2025,12,50,23/02/2024,25-Dec,Repeated,Yes,1,0,,,,
T0708,12/8/2025,Customer_73,Customer_73,Product A,Electronics,South,170.33,6.04,13.3,Mobile Payment,2025,12,50,8/12/2025,25-Dec,Customer_73,No,0,1,,,,
T0709,12/9/2025,Customer_282,Repeated,Product C,Household,South,56.8,7.17,52.73,Cash,2025,12,50,27/08/2025,25-Dec,Repeated,Yes,1,0,,,,
T0710,12/10/2025,Customer_249,Repeated,Product C,Cosmetics,North,484.26,48.98,40.27,Credit Card,2025,12,50,18/03/2025,25-Dec,Repeated,Yes,1,0,,,,
T0711,12/11/2025,Customer_47,Repeated,Product C,Cosmetics,West,162.9,34.02,92.85,Mobile Payment,2025,12,50,9/12/2024,25-Dec,Repeated,Yes,1,0,,,,
T0712,12/12/2025,Customer_121,Repeated,Product A,Electronics,East,354.21,42.5,11.08,Mobile Payment,2025,12,50,24/05/2024,25-Dec,Repeated,Yes,1,0,,,,
T0713,12/13/2025,Customer_214,Repeated,Product A,Cosmetics,West,367.98,16.89,59.75,Mobile Payment,2025,12,50,7/4/2024,25-Dec,Repeated,Yes,1,0,,,,
T0714,12/14/2025,Customer_239,Repeated,Product C,Cosmetics,North,324.5,34.15,76.66,Credit Card,2025,12,51,29/12/2024,25-Dec,Repeated,Yes,1,0,,,,
T0715,12/15/2025,Customer_56,Customer_56,Product D,Household,West,190.81,30.12,53.65,Credit Card,2025,12,51,15/12/2025,25-Dec,Customer_56,Yes,1,0,,,,
T0716,12/16/2025,Customer_107,Repeated,Product D,Cosmetics,South,171.99,30.55,17.69,Mobile Payment,2025,12,51,3/1/2024,25-Dec,Repeated,Yes,1,0,,,,
T0717,12/17/2025,Customer_48,Repeated,Product B,Electronics,West,318.95,34.44,97.52,Mobile Payment,2025,12,51,1/4/2024,25-Dec,Repeated,Yes,1,0,,,,
T0718,12/18/2025,Customer_61,Repeated,Product C,Household,North,439.74,29.19,56.62,Bank Transfer,2025,12,51,22/11/2025,25-Dec,Repeated,Yes,1,0,,,,
T0719,12/19/2025,Customer_26,Repeated,Product B,Groceries,South,476.03,22.02,65.28,Mobile Payment,2025,12,51,7/11/2024,25-Dec,Repeated,Yes,1,0,,,,
T0720,12/20/2025,Customer_292,Repeated,Product D,Household,West,97.66,14.52,31.29,Cash,2025,12,51,2/6/2025,25-Dec,Repeated,Yes,1,0,,,,
T0721,12/21/2025,Customer_257,Repeated,Product B,Electronics,West,119.67,38.66,53.51,Cash,2025,12,52,12/4/2024,25-Dec,Repeated,Yes,1,0,,,,
T0722,12/22/2025,Customer_8,Repeated,Product C,Household,South,475.13,12.09,48.62,Mobile Payment,2025,12,52,22/07/2025,25-Dec,Repeated,Yes,1,0,,,,
T0723,12/23/2025,Customer_113,Repeated,Product C,Household,East,381.44,34.93,16.74,Credit Card,2025,12,52,8/6/2024,25-Dec,Repeated,Yes,1,0,,,,
T0724,12/24/2025,Customer_253,Repeated,Product C,Electronics,South,447.35,12.43,19.55,Bank Transfer,2025,12,52,21/01/2024,25-Dec,Repeated,Yes,1,0,,,,
T0725,12/25/2025,Customer_180,Repeated,Product A,Household,East,141.18,31.64,85.37,Credit Card,2025,12,52,7/6/2024,25-Dec,Repeated,Yes,1,0,,,,
T0726,12/26/2025,Customer_207,Repeated,Product B,Electronics,North,314.41,37.61,31.58,Mobile Payment,2025,12,52,17/04/2024,25-Dec,Repeated,Yes,1,0,,,,
T0727,12/27/2025,Customer_127,Repeated,Product D,Electronics,North,365.51,11.72,27.55,Cash,2025,12,52,28/10/2024,25-Dec,Repeated,Yes,1,0,,,,
T0728,12/28/2025,Customer_56,Repeated,Product D,Groceries,South,356.05,3.94,55.44,Bank Transfer,2025,12,53,15/12/2025,25-Dec,Repeated,Yes,1,0,,,,
T0729,12/29/2025,Customer_214,Repeated,Product D,Cosmetics,South,233.67,7.42,79.19,Credit Card,2025,12,53,7/4/2024,25-Dec,Repeated,Yes,1,0,,,,
T0730,12/30/2025,Customer_14,Repeated,Product A,Cosmetics,North,56.93,30.69,15.58,Credit Card,2025,12,53,8/2/2024,25-Dec,Repeated,Yes,1,0,,,,
T0731,12/31/2025,Customer_28,Repeated,Product A,Household,East,312.32,42.62,61.91,Mobile Payment,2025,12,53,27/03/2024,25-Dec,Repeated,Yes,1,0,,,,
T0732,1/1/2026,Customer_78,Repeated,Product C,Household,North,163.9,3.2,20.73,Bank Transfer,2026,1,1,15/09/2025,26-Jan,Repeated,Yes,1,0,,,,
T0733,1/2/2026,Customer_216,Repeated,Product D,Groceries,South,252.61,36.97,13.28,Cash,2026,1,1,3/4/2024,26-Jan,Repeated,Yes,1,0,,,,
T0734,1/3/2026,Customer_154,Repeated,Product A,Groceries,North,480.91,17.72,14.75,Mobile Payment,2026,1,1,13/01/2025,26-Jan,Repeated,Yes,1,0,,,,
T0735,1/4/2026,Customer_14,Repeated,Product C,Groceries,South,229.57,24.45,85.07,Bank Transfer,2026,1,2,8/2/2024,26-Jan,Repeated,Yes,1,0,,,,
T0736,1/5/2026,Customer_187,Repeated,Product D,Electronics,South,427.91,46.51,20.62,Credit Card,2026,1,2,5/5/2024,26-Jan,Repeated,Yes,1,0,,,,
T0737,1/6/2026,Customer_7,Repeated,Product B,Groceries,North,134.84,17.27,14.06,Mobile Payment,2026,1,2,18/05/2025,26-Jan,Repeated,Yes,1,0,,,,
T0738,1/7/2026,Customer_3,Customer_3,Product C,Groceries,East,352.61,23.8,49.41,Credit Card,2026,1,2,7/1/2026,26-Jan,Customer_3,No,0,1,,,,
T0739,1/8/2026,Customer_111,Repeated,Product A,Household,West,489.65,1.67,85.96,Credit Card,2026,1,2,9/11/2025,26-Jan,Repeated,Yes,1,0,,,,
T0740,1/9/2026,Customer_238,Repeated,Product A,Groceries,North,95.85,5,33.62,Mobile Payment,2026,1,2,10/9/2024,26-Jan,Repeated,Yes,1,0,,,,
T0741,1/10/2026,Customer_239,Repeated,Product C,Electronics,West,53.74,13.67,47.95,Mobile Payment,2026,1,2,29/12/2024,26-Jan,Repeated,Yes,1,0,,,,
T0742,1/11/2026,Customer_274,Repeated,Product C,Electronics,North,245.11,2.36,13.59,Mobile Payment,2026,1,3,6/2/2024,26-Jan,Repeated,Yes,1,0,,,,
T0743,1/12/2026,Customer_294,Repeated,Product A,Household,West,91.68,31.94,50.42,Mobile Payment,2026,1,3,16/01/2024,26-Jan,Repeated,Yes,1,0,,,,
T0744,1/13/2026,Customer_227,Repeated,Product B,Groceries,East,386.77,21.89,61.99,Mobile Payment,2026,1,3,9/4/2024,26-Jan,Repeated,Yes,1,0,,,,
T0745,1/14/2026,Customer_15,Repeated,Product D,Groceries,East,461.55,27.86,61.38,Credit Card,2026,1,3,14/03/2024,26-Jan,Repeated,Yes,1,0,,,,
T0746,1/15/2026,Customer_192,Repeated,Product B,Electronics,North,245.31,9.56,39.92,Cash,2026,1,3,17/01/2024,26-Jan,Repeated,Yes,1,0,,,,
T0747,1/16/2026,Customer_119,Repeated,Product C,Groceries,South,166.42,15.5,38.4,Cash,2026,1,3,19/08/2025,26-Jan,Repeated,Yes,1,0,,,,
T0748,1/17/2026,Customer_28,Repeated,Product B,Groceries,West,245.48,33.53,19.6,Mobile Payment,2026,1,3,27/03/2024,26-Jan,Repeated,Yes,1,0,,,,
T0749,1/18/2026,Customer_202,Repeated,Product A,Groceries,South,375.55,48.3,43.01,Credit Card,2026,1,4,26/02/2024,26-Jan,Repeated,Yes,1,0,,,,
T0750,1/19/2026,Customer_39,Repeated,Product C,Cosmetics,South,54.07,3.47,18.95,Cash,2026,1,4,23/07/2024,26-Jan,Repeated,Yes,1,0,,,,
T0751,1/20/2026,Customer_273,Repeated,Product D,Household,South,315.25,44.63,78.99,Cash,2026,1,4,30/10/2024,26-Jan,Repeated,Yes,1,0,,,,
T0752,1/21/2026,Customer_231,Repeated,Product A,Cosmetics,East,325.98,29.27,96.96,Cash,2026,1,4,25/03/2024,26-Jan,Repeated,Yes,1,0,,,,
T0753,1/22/2026,Customer_86,Repeated,Product A,Household,North,336.96,28.63,97.31,Credit Card,2026,1,4,7/5/2024,26-Jan,Repeated,Yes,1,0,,,,
T0754,1/23/2026,Customer_126,Repeated,Product D,Electronics,North,158.91,25.51,87.86,Mobile Payment,2026,1,4,24/06/2024,26-Jan,Repeated,Yes,1,0,,,,
T0755,1/24/2026,Customer_25,Repeated,Product D,Groceries,East,371.32,4.4,64.07,Mobile Payment,2026,1,4,24/04/2025,26-Jan,Repeated,Yes,1,0,,,,
T0756,1/25/2026,Customer_145,Repeated,Product B,Household,East,91.13,5.4,73.08,Mobile Payment,2026,1,5,16/12/2024,26-Jan,Repeated,Yes,1,0,,,,
T0757,1/26/2026,Customer_13,Repeated,Product C,Cosmetics,North,139.67,30.44,35.67,Bank Transfer,2026,1,5,3/5/2024,26-Jan,Repeated,Yes,1,0,,,,
T0758,1/27/2026,Customer_212,Repeated,Product D,Groceries,South,444.86,17.71,66.77,Bank Transfer,2026,1,5,5/8/2025,26-Jan,Repeated,Yes,1,0,,,,
T0759,1/28/2026,Customer_25,Repeated,Product D,Electronics,West,382.43,45.95,51.01,Bank Transfer,2026,1,5,24/04/2025,26-Jan,Repeated,Yes,1,0,,,,
T0760,1/29/2026,Customer_68,Repeated,Product C,Household,West,56.19,20.92,53.38,Credit Card,2026,1,5,1/9/2024,26-Jan,Repeated,Yes,1,0,,,,
T0761,1/30/2026,Customer_67,Customer_67,Product D,Household,West,161.77,8.02,78.2,Cash,2026,1,5,30/01/2026,26-Jan,Customer_67,Yes,1,0,,,,
T0762,1/31/2026,Customer_233,Repeated,Product D,Household,South,146.48,36.02,35.37,Cash,2026,1,5,26/05/2024,26-Jan,Repeated,Yes,1,0,,,,
T0763,2/1/2026,Customer_109,Repeated,Product B,Groceries,North,171.86,15.37,38.62,Credit Card,2026,2,6,30/04/2025,26-Feb,Repeated,Yes,1,0,,,,
T0764,2/2/2026,Customer_146,Repeated,Product A,Cosmetics,East,161.4,26.75,93.22,Credit Card,2026,2,6,11/5/2025,26-Feb,Repeated,Yes,1,0,,,,
T0765,2/3/2026,Customer_111,Repeated,Product A,Cosmetics,North,78.14,35.19,15.06,Mobile Payment,2026,2,6,9/11/2025,26-Feb,Repeated,Yes,1,0,,,,
T0766,2/4/2026,Customer_228,Repeated,Product A,Household,South,256.52,45.11,53.71,Mobile Payment,2026,2,6,1/8/2025,26-Feb,Repeated,Yes,1,0,,,,
T0767,2/5/2026,Customer_111,Repeated,Product A,Electronics,East,379.73,39.82,92.15,Bank Transfer,2026,2,6,9/11/2025,26-Feb,Repeated,Yes,1,0,,,,
T0768,2/6/2026,Customer_34,Repeated,Product D,Electronics,South,323.03,34.14,64.93,Bank Transfer,2026,2,6,22/09/2025,26-Feb,Repeated,Yes,1,0,,,,
T0769,2/7/2026,Customer_111,Repeated,Product C,Cosmetics,West,352.79,34.3,59.18,Credit Card,2026,2,6,9/11/2025,26-Feb,Repeated,Yes,1,0,,,,
T0770,2/8/2026,Customer_264,Repeated,Product C,Electronics,West,86.52,47.35,32.48,Bank Transfer,2026,2,7,13/02/2024,26-Feb,Repeated,Yes,1,0,,,,
T0771,2/9/2026,Customer_236,Repeated,Product B,Cosmetics,South,478.17,15.5,40.89,Cash,2026,2,7,22/01/2024,26-Feb,Repeated,Yes,1,0,,,,
T0772,2/10/2026,Customer_83,Repeated,Product B,Household,East,427.32,1.05,86.68,Credit Card,2026,2,7,12/9/2025,26-Feb,Repeated,Yes,1,0,,,,
